"","id","bin","taxon","NA","NA.1","ns","ofdeg","r","q","rms","gc","length"
"172","contig19430",51,"Thiobacillus denitrificans ATCC 25259","Forward",2588,0,-0.0915395205819088,-0.999533322290249,240.338112176204,1.44815315931012,0.683153013910355,2588
"173","contig19456",71,"Bacillus halodurans C-125","Forward",2709,0,-0.0697525826588269,-0.999976693001023,199.199442206647,0.258122193480203,0.417128091546696,2709
"174","contig19477",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2129,0,-0.0765187676649184,-0.999938063220628,167.157058883342,0.362816515726357,0.62094880225458,2129
"175","contig195",91,"Fake Bacteria","Forward",2876,0,-0.0773742629979518,-0.999858765425811,228.74174429342,0.857016974217932,0.665159944367177,2876
"176","contig19515",21,"Granulibacter bethesdensis CGDNIH1","Reverse",2236,0,-0.0718524683757486,-0.999955920277522,168.606168799592,0.345646958553157,0.595706618962433,2236
"177","contig1959",51,"Thiobacillus denitrificans ATCC 25259","Forward",2931,0,-0.0899529429749754,-0.999955424445723,269.423802202447,0.570217500636181,0.67280791538724,2931
"178","contig19613",11,"Streptococcus gallolyticus UCN34","Reverse",2874,0,-0.0792006249050316,-0.999900714219524,231.566982980173,0.641542586006415,0.367432150313152,2874
"179","contig19621",91,"Fake Bacteria","Forward",2391,0,-0.0758120389192517,-0.999921277059736,188.145269467331,0.520963172325312,0.660811375993308,2391
"180","contig19630",51,"Thiobacillus denitrificans ATCC 25259","Forward",2654,0,-0.0925785653514381,-0.999946656826872,252.602569120372,0.50757652426991,0.681989449886963,2654
"181","contig19637",101,"Mycoplasma arthritidis 158L3-1","Forward",2595,0,-0.0863773664048066,-0.999856763325987,222.884673495789,0.758850346312935,0.324084778420039,2595
"182","contig19639",41,"Desulfitobacterium hafniense Y51","Reverse",2660,0,-0.0703050047372498,-0.999869070138306,191.891781171545,0.605305857223461,0.450375939849624,2660
"183","contig19677",101,"Mycoplasma arthritidis 158L3-1","Reverse",2542,0,-0.0906804955285047,-0.999619931040158,239.015208936093,1.27149280488458,0.306451612903226,2542
"184","contig19697",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2356,0,-0.091850831694829,-0.999740596010171,223.263215133293,1.12958037986103,0.68251273344652,2356
"185","contig19704",11,"Streptococcus gallolyticus UCN34","Reverse",2162,0,-0.077704817248626,-0.999935363146933,172.044251625544,0.382066139035529,0.370490286771508,2162
"186","contig19723",101,"Mycoplasma arthritidis 158L3-1","Forward",2776,0,-0.0880585888286971,-0.999938336481422,247.091543755376,0.622031905723116,0.319164265129683,2776
"187","contig19736",11,"Streptococcus gallolyticus UCN34","Reverse",2135,0,-0.0770026212222238,-0.999882304324586,172.236116090173,0.50450682549842,0.384074941451991,2135
"188","contig19801",91,"Fake Bacteria","Forward",2485,0,-0.0775023693680385,-0.999921377592351,197.347788443568,0.483042340315113,0.66317907444668,2485
"189","contig19806",91,"Fake Bacteria","Reverse",2091,0,-0.0743791590204353,-0.999924495800581,162.879739908708,0.437726003647885,0.656145384983262,2091
"190","contig20038",101,"Mycoplasma arthritidis 158L3-1","Reverse",2155,0,-0.0866980264168461,-0.999927715674802,191.036757972862,0.449311114712119,0.322041763341067,2155
"191","contig20072",31,"Thiobacillus denitrificans ATCC 25259","Forward",2061,0,-0.0775078309344893,-0.999563641239203,165.093255158597,1.08111394789555,0.615720524017467,2061
"192","contig20086",11,"Streptococcus gallolyticus UCN34","Forward",2398,0,-0.0754583038775397,-0.999957342590237,190.860419801497,0.383001837508104,0.378648874061718,2398
"193","contig20101",21,"Granulibacter bethesdensis CGDNIH1","Reverse",2005,0,-0.0715219401279661,-0.999923283150307,152.965419736012,0.355278649743553,0.595511221945137,2005
"194","contig20132",21,"Granulibacter bethesdensis CGDNIH1","Reverse",2127,0,-0.0735514381562387,-0.999818955903611,165.035687562077,0.595403178339504,0.611189468735308,2127
"195","contig20168",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2996,0,-0.0903144249814291,-0.999862281269842,272.830356559587,1.02903010101115,0.673230974632844,2996
"196","contig2032",32,"Granulibacter bethesdensis CGDNIH1","Forward",2074,0,-0.0741284458400851,-0.999780708454561,161.131057341015,0.64403009306762,0.598842815814851,2074
"197","contig20343",101,"Mycoplasma arthritidis 158L3-1","Reverse",2390,0,-0.0892683665062865,-0.999924739629234,216.45568492706,0.523537957064382,0.320502092050209,2390
"198","contig20373",91,"Fake Bacteria","Reverse",2454,0,-0.0757291455318485,-0.99995345116699,190.467795768141,0.358624204130367,0.653219233903831,2454
"199","contig20415",101,"Mycoplasma arthritidis 158L3-1","Forward",2060,0,-0.0874955131437572,-0.999899215931357,187.280237700413,0.511831215685003,0.321844660194175,2060
"200","contig20438",91,"Fake Bacteria","Forward",2999,0,-0.0765820251672201,-0.999934789920225,234.450861678198,0.524773265534258,0.664221407135712,2999
"201","contig20550",32,"Granulibacter bethesdensis CGDNIH1","Forward",2106,0,-0.07488147838185,-0.999981549479023,162.590101634635,0.219496705028602,0.605413105413105,2106
"202","contig20678",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2035,0,-0.0756258731387462,-0.999890281902567,160.58668504494,0.455989416655412,0.604422604422604,2035
"203","contig20733",21,"Granulibacter bethesdensis CGDNIH1","Reverse",2175,0,-0.0744405789080279,-0.999881961015508,168.333545584193,0.497582673939734,0.620229885057471,2175
"204","contig2074",11,"Streptococcus gallolyticus UCN34","Forward",2443,0,-0.0782567839681612,-0.999910539782383,196.854281126121,0.586033397763173,0.377814162914449,2443
"205","contig20830",71,"Bacillus halodurans C-125","Forward",2214,0,-0.0690310127084544,-0.999954665537134,160.322912719565,0.291059602540096,0.434959349593496,2214
"206","contig20832",71,"Bacillus halodurans C-125","Forward",2223,0,-0.0690253282830756,-0.999988624970619,162.03099620899,0.167712131843486,0.426450742240216,2223
"207","contig2085",11,"Streptococcus gallolyticus UCN34","Forward",2372,0,-0.0755967709308668,-0.999869144699009,184.11644006505,0.5802663999691,0.380691399662732,2372
"208","contig20887",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2981,0,-0.0908069532607422,-0.999772654133873,273.823649447474,1.3223536251328,0.67930224756793,2981
"209","contig20946",61,"Pelotomaculum thermopropionicum SI","Reverse",2038,0,-0.0729368857000262,-0.999983652048197,153.998816846829,0.194773008412077,0.539254170755643,2038
"210","contig2100",51,"Thiobacillus denitrificans ATCC 25259","Forward",2555,0,-0.0881392799271467,-0.999898864221768,233.730695651714,0.640605703977986,0.668884540117417,2555
"211","contig21114",11,"Streptococcus gallolyticus UCN34","Reverse",2618,0,-0.0768427882362312,-0.999935165432146,207.459687946216,0.458223951440457,0.389228418640183,2618
"212","contig21122",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2794,0,-0.0783595854173807,-0.999911612527376,222.596028772155,0.582205929477669,0.628131710808876,2794
"213","contig21125",11,"Streptococcus gallolyticus UCN34","Reverse",2727,0,-0.0780185411953519,-0.999930765131949,215.945205371545,0.500701475878908,0.373303997066373,2727
"214","contig21237",91,"Fake Bacteria","Reverse",2521,0,-0.075812882288933,-0.999979599477531,194.689607813895,0.27961823399321,0.657278857596192,2521
"215","contig21308",11,"Streptococcus gallolyticus UCN34","Reverse",2971,0,-0.075853944233296,-0.999797251194075,236.203143259519,1.03961961940593,0.368226186469202,2971
"216","contig21333",91,"Fake Bacteria","Forward",2496,0,-0.0745993208051878,-0.999909483116921,194.082160270757,0.574063784702943,0.657852564102564,2496
"217","contig21351",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2552,0,-0.0875478021158288,-0.999845281651661,229.863406998968,0.786170208565384,0.668495297805643,2552
"218","contig21357",11,"Streptococcus gallolyticus UCN34","Reverse",2201,0,-0.0784237325069312,-0.999948209461184,176.349436384003,0.402352702863472,0.37074057246706,2201
"219","contig21378",91,"Fake Bacteria","Reverse",2889,0,-0.07638049963456,-0.999995350417683,224.312317463126,0.134627510901453,0.659743856005538,2889
"220","contig21379",101,"Mycoplasma arthritidis 158L3-1","Forward",2827,0,-0.0924046194676566,-0.999887620254947,264.946487174462,0.783271355130416,0.300672090555359,2827
"221","contig21407",61,"Pelotomaculum thermopropionicum SI","Reverse",2490,0,-0.0729458240368507,-0.999975471374331,188.43111191994,0.254442335137639,0.524497991967872,2490
"222","contig21417",61,"Pelotomaculum thermopropionicum SI","Forward",2795,0,-0.0735738609503937,-0.999954029826206,211.763159157166,0.394369611076786,0.533810375670841,2795
"223","contig2144",11,"Streptococcus gallolyticus UCN34","Reverse",2862,0,-0.078198604704261,-0.999949089284723,231.039621803214,0.451706694863962,0.365828092243187,2862
"224","contig21606",32,"Granulibacter bethesdensis CGDNIH1","Forward",2478,0,-0.0764662678707089,-0.999980104229051,195.010195699837,0.27389891470476,0.608151735270379,2478
"225","contig21635",11,"Streptococcus gallolyticus UCN34","Forward",2933,0,-0.0760010043533435,-0.999824808206618,228.64993209183,0.834684047694489,0.387657688373679,2933
"226","contig21687",51,"Thiobacillus denitrificans ATCC 25259","Forward",2432,0,-0.0876665845486961,-0.999978808880786,216.710628582637,0.277620841983736,0.669407894736842,2432
"227","contig21693",101,"Mycoplasma arthritidis 158L3-1","Reverse",2849,0,-0.0843593212592714,-0.999894530230888,248.082823812387,0.698427424044545,0.323271323271323,2849
"228","contig21723",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2562,0,-0.0869078135160997,-0.999785396355818,231.329138251313,0.922774670147218,0.660421545667447,2562
"229","contig21759",72,"Desulfitobacterium hafniense Y51","Reverse",2274,0,-0.0683599917855505,-0.999941534039447,163.666147929407,0.33619750265118,0.432277924362357,2274
"230","contig21768",91,"Fake Bacteria","Reverse",2262,0,-0.0772468615286395,-0.999951092433878,180.781257465416,0.345660604910833,0.667550839964633,2262
"231","contig21799",91,"Fake Bacteria","Forward",2132,0,-0.0771746993816881,-0.999954393449289,166.989337676517,0.3143147644725,0.659943714821764,2132
"232","contig21832",91,"Fake Bacteria","Forward",2572,0,-0.0781746144090105,-0.999896677210713,207.813195574719,0.57814609224308,0.667573872472784,2572
"233","contig21920",91,"Fake Bacteria","Reverse",2776,0,-0.0758096986428295,-0.999949659287213,216.197452443941,0.483846441116668,0.661743515850144,2776
"234","contig21926",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2032,0,-0.087151818799513,-0.999942012231138,180.641359059721,0.381472163159555,0.668307086614173,2032
"235","contig22067",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2050,0,-0.0766082638982259,-0.999850805450709,163.831111843048,0.542624693329346,0.610243902439024,2050
"236","contig221",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2835,0,-0.0721189189704944,-0.999928848270631,209.236399114664,0.48782405619716,0.582716049382716,2835
"237","contig22126",51,"Thiobacillus denitrificans ATCC 25259","Forward",2290,0,-0.0911691088659014,-0.999286552202497,209.734752805281,1.57812633803095,0.675982532751092,2290
"238","contig22393",72,"Desulfitobacterium hafniense Y51","Reverse",2302,0,-0.0680493657009338,-0.999921154411823,165.956552821577,0.393473772282489,0.442224152910513,2302
"239","contig22419",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2066,0,-0.0769707308501729,-0.999982678746629,165.161522442238,0.214454883857499,0.622458857696031,2066
"240","contig22432",91,"Fake Bacteria","Reverse",2697,0,-0.0762781405357609,-0.999795721562772,213.275311189747,0.831705160418498,0.662588060808306,2697
"241","contig22581",61,"Pelotomaculum thermopropionicum SI","Reverse",2432,0,-0.0724412293168961,-0.999979441084616,182.0019939485,0.225957487983089,0.534539473684211,2432
"242","contig22589",101,"Mycoplasma arthritidis 158L3-1","Forward",2749,0,-0.0886348372295021,-0.999989222897222,250.33950451829,0.226327153535503,0.321207711895235,2749
"243","contig22597",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2219,0,-0.0733796837488424,-0.999904899850053,164.730964847165,0.449361005152164,0.590806669671023,2219
"244","contig22634",21,"Granulibacter bethesdensis CGDNIH1","Forward",2471,0,-0.0730093440457087,-0.999886732260183,189.510000473241,0.621956574115421,0.607851072440308,2471
"245","contig22704",11,"Streptococcus gallolyticus UCN34","Reverse",2728,0,-0.0753336353734861,-0.999952532108078,212.215219525812,0.400523394127061,0.373900293255132,2728
"246","contig22792",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2733,0,-0.0748123320299519,-0.999939777697079,209.923104239123,0.44883862127812,0.597877789974387,2733
"247","contig22810",11,"Streptococcus gallolyticus UCN34","Forward",2984,0,-0.0755615222442739,-0.999971310585604,228.241109109095,0.341589370732803,0.37298927613941,2984
"248","contig22861",51,"Thiobacillus denitrificans ATCC 25259","Forward",2027,0,-0.0884372361016076,-0.999824684897423,185.552563276606,0.671359077035686,0.668475579674396,2027
"249","contig22984",71,"Bacillus halodurans C-125","Reverse",2261,0,-0.0705106648140883,-0.999988504735908,166.789483705769,0.175073784193568,0.407784166298098,2261
"250","contig23051",73,"Bacillus halodurans C-125","Reverse",2800,0,-0.067232357355892,-0.999949676433928,198.253139403523,0.377731723569696,0.455357142857143,2800
"251","contig23089",91,"Fake Bacteria","Forward",2981,0,-0.0746313232071614,-0.99996021240027,228.669720020773,0.454588961024766,0.654813820865481,2981
"252","contig23218",91,"Fake Bacteria","Reverse",2680,0,-0.0772400064451217,-0.999958823354597,213.260089866913,0.375717118126998,0.667537313432836,2680
"253","contig23274",51,"Thiobacillus denitrificans ATCC 25259","Forward",2976,0,-0.0873309443990813,-0.999905277880808,263.269018151487,0.819681961099414,0.664986559139785,2976
"254","contig23282",71,"Bacillus halodurans C-125","Forward",2441,0,-0.0693935148078324,-0.999928942068562,177.380503055776,0.462522418020204,0.4264645637034,2441
"255","contig23374",73,"Bacillus halodurans C-125","Forward",2574,0,-0.0669909125293226,-0.999932499182826,184.346646082611,0.400713471485761,0.454156954156954,2574
"256","contig23451",72,"Desulfitobacterium hafniense Y51","Reverse",2408,0,-0.0675166848333372,-0.999910593647046,170.408933804799,0.498212073774388,0.448504983388704,2408
"257","contig2349",11,"Streptococcus gallolyticus UCN34","Reverse",2563,0,-0.0768853893767899,-0.999955714662414,214.033568563638,0.370952408014187,0.360905189231369,2563
"258","contig23567",11,"Streptococcus gallolyticus UCN34","Forward",2181,0,-0.078090169591394,-0.999967301355141,177.223372663577,0.315444556367901,0.376432828977533,2181
"259","contig23571",32,"Granulibacter bethesdensis CGDNIH1","Forward",2366,0,-0.0727634100038127,-0.999951843358321,178.525148073221,0.387130628223745,0.581994928148774,2366
"260","contig23715",91,"Fake Bacteria","Forward",2952,0,-0.0759530141160216,-0.999961498734131,230.183780247361,0.393529650296463,0.659552845528455,2952
"261","contig23851",72,"Desulfitobacterium hafniense Y51","Reverse",2572,0,-0.0676896605464641,-0.999970082946488,181.17772107744,0.269359079679742,0.455287713841369,2572
"262","contig23885",71,"Bacillus halodurans C-125","Forward",2602,0,-0.0695890281173329,-0.999843857602437,188.123030737939,0.640071123439597,0.426979246733282,2602
"263","contig23931",91,"Fake Bacteria","Forward",2566,0,-0.0767742740623525,-0.999935964460445,202.821929499127,0.510846479000159,0.66601714731099,2566
"264","contig23935",11,"Streptococcus gallolyticus UCN34","Reverse",2842,0,-0.0763338873503188,-0.999698306600443,220.208735587427,1.06607929149712,0.383180858550317,2842
"265","contig23980",32,"Granulibacter bethesdensis CGDNIH1","Forward",2111,0,-0.0783287721759033,-0.999947333402805,169.648013717867,0.388671958345479,0.631927996210327,2111
"266","contig23995",32,"Granulibacter bethesdensis CGDNIH1","Forward",2751,0,-0.0738037164966851,-0.998303039163817,216.260643220013,2.71265628290017,0.597237368229735,2751
"267","contig24029",101,"Mycoplasma arthritidis 158L3-1","Reverse",2169,0,-0.0884505409601851,-0.999618467321044,198.137158444493,1.06070689645734,0.304748732134624,2169
"268","contig24038",21,"Granulibacter bethesdensis CGDNIH1","Forward",2682,0,-0.0696510454915646,-0.999922330252904,197.975137597152,0.465699563030548,0.58165548098434,2682
"269","contig24055",11,"Streptococcus gallolyticus UCN34","Reverse",2057,0,-0.0769108923995933,-0.999853285638284,162.407644863666,0.542008497915376,0.368011667476908,2057
"270","contig24080",32,"Granulibacter bethesdensis CGDNIH1","Forward",2814,0,-0.0783419974774523,-0.999893761430505,226.602759301786,0.642729848376048,0.621179815209666,2814
"271","contig24097",72,"Desulfitobacterium hafniense Y51","Forward",2895,0,-0.0672965914778452,-0.999886914324255,209.708296310172,0.586040060951212,0.440414507772021,2895
"272","contig24114",61,"Pelotomaculum thermopropionicum SI","Reverse",2171,0,-0.074276635948983,-0.999842215268334,168.492877128217,0.656130906980349,0.558728696453247,2171
"273","contig24297",101,"Mycoplasma arthritidis 158L3-1","Reverse",2738,0,-0.0852903116768365,-0.999939592408033,244.565543467868,0.5134257200569,0.318845872899927,2738
"274","contig2447",71,"Bacillus halodurans C-125","Reverse",2202,0,-0.0682971872385153,-0.999987444802025,158.964384602688,0.150733311777889,0.430971843778383,2202
"275","contig24470",41,"Desulfitobacterium hafniense Y51","Reverse",2220,0,-0.0704908376722469,-0.999987586187259,162.537663579531,0.155950681813583,0.448648648648649,2220
"276","contig24527",71,"Bacillus halodurans C-125","Forward",2847,0,-0.0689192074309161,-0.999809315003232,205.4940924616,0.766408787895979,0.426413768879522,2847
"277","contig24554",101,"Mycoplasma arthritidis 158L3-1","Reverse",2509,0,-0.0892156569148015,-0.999945654701114,226.542226161856,0.466937211454982,0.308888003188521,2509
"278","contig24658",91,"Fake Bacteria","Reverse",2818,0,-0.0763059074403872,-0.99996864709201,220.66486922593,0.340585649972672,0.659687721788502,2818
"279","contig2489",91,"Fake Bacteria","Forward",2619,0,-0.076670710575098,-0.999956199016107,206.014541429891,0.376038207118527,0.662466590301642,2619
"280","contig24916",91,"Fake Bacteria","Reverse",2898,0,-0.0757468269040216,-0.99990785776671,225.738626399866,0.596072878509611,0.659075224292616,2898
"281","contig25016",32,"Granulibacter bethesdensis CGDNIH1","Forward",2286,0,-0.0711886526386732,-0.999966385926275,170.325971650408,0.305734315503439,0.567804024496938,2286
"282","contig25087",91,"Fake Bacteria","Forward",2089,0,-0.0767614912555341,-0.999962725173477,165.568079303046,0.277047757845127,0.661560555289612,2089
"283","contig25154",91,"Fake Bacteria","Forward",2259,0,-0.0750969875207397,-0.999980869976802,173.986791823857,0.209961626267168,0.654714475431607,2259
"284","contig25217",91,"Fake Bacteria","Reverse",2782,0,-0.077623334968463,-0.999980791620485,221.361324012469,0.267712334321184,0.663910855499641,2782
"285","contig25221",51,"Thiobacillus denitrificans ATCC 25259","Forward",2614,0,-0.0894345990500598,-0.999879313477098,239.926087510096,0.726462222156238,0.678270849273145,2614
"286","contig25333",91,"Fake Bacteria","Forward",2242,0,-0.075040353644291,-0.999964345552417,173.564208239882,0.284165716876346,0.653434433541481,2242
"287","contig25338",91,"Fake Bacteria","Forward",2011,0,-0.0778162252039262,-0.999927848968529,162.590503097016,0.375799315584346,0.667826951765291,2011
"288","contig25358",61,"Pelotomaculum thermopropionicum SI","Forward",2705,0,-0.0724865195435086,-0.999923571683832,203.154681424442,0.484865850012116,0.523844731977819,2705
"289","contig25457",32,"Granulibacter bethesdensis CGDNIH1","Forward",2332,0,-0.0766513318523129,-0.999928028479887,183.64993335156,0.428966809962485,0.610205831903945,2332
"290","contig25590",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2132,0,-0.0741821214592286,-0.99999248125309,162.800039634129,0.122669274748754,0.595215759849906,2132
"291","contig25625",11,"Streptococcus gallolyticus UCN34","Reverse",2281,0,-0.0763271437372002,-0.999623723738946,179.444981601466,1.09416924957102,0.38009644892591,2281
"292","contig25650",91,"Fake Bacteria","Reverse",2362,0,-0.0774837521451681,-0.999961388020901,189.801436289693,0.321688446762976,0.668501270110076,2362
"293","contig25661",91,"Fake Bacteria","Reverse",2088,0,-0.0756074535199875,-0.999969361033267,163.804022829662,0.283192289213497,0.657088122605364,2088
"294","contig25700",11,"Streptococcus gallolyticus UCN34","Reverse",2822,0,-0.0758557224993621,-0.999998747997393,220.074663931448,0.0677509520730778,0.381289865343728,2822
"295","contig25749",72,"Pelotomaculum thermopropionicum SI","Forward",2789,0,-0.0686774484646545,-0.999856060260665,198.540026121428,0.650280292638505,0.437432771602725,2789
"296","contig25796",81,"Pelotomaculum thermopropionicum SI","Reverse",2336,0,-0.0762876261713443,-0.999949150920702,183.358611030401,0.411785362291669,0.589897260273973,2336
"297","contig25809",71,"Bacillus halodurans C-125","Forward",2155,0,-0.0702507694964357,-0.999955800711618,156.653368474364,0.28468557421115,0.418561484918794,2155
"298","contig25935",21,"Granulibacter bethesdensis CGDNIH1","Reverse",2635,0,-0.0726179785215569,-0.999889981061065,200.708813519614,0.567726779131443,0.608349146110057,2635
"299","contig25972",101,"Mycoplasma arthritidis 158L3-1","Reverse",2879,0,-0.0841639312458794,-0.99973314799022,258.330181391931,1.12017445859508,0.326154914901007,2879
"300","contig25978",91,"Fake Bacteria","Forward",2669,0,-0.0756348116073196,-0.999993889291819,207.708704957819,0.141197090201556,0.660547021356313,2669
"301","contig26023",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2518,0,-0.0881108685399879,-0.999499185634631,222.678770681724,1.60960169610549,0.671961874503574,2518
"302","contig26089",91,"Fake Bacteria","Reverse",2613,0,-0.0764573447069902,-0.999980503379801,203.933312794158,0.249531458861572,0.656333716035209,2613
"303","contig261",81,"Pelotomaculum thermopropionicum SI","Forward",2828,0,-0.0743395353408912,-0.999960220450015,219.125658355401,0.375076702690048,0.573196605374823,2828
"304","contig26172",91,"Fake Bacteria","Reverse",2433,0,-0.0754561505477572,-0.999698685549871,195.602664999335,1.03294652977395,0.660090423345664,2433
"305","contig26180",71,"Bacillus halodurans C-125","Forward",2141,0,-0.0692556738490265,-0.999960621888126,154.402683203408,0.301372799909693,0.419430172816441,2141
"306","contig26382",91,"Fake Bacteria","Forward",2884,0,-0.0759413935940951,-0.999926419141387,227.764907884693,0.53139137264609,0.66123439667129,2884
"307","contig26451",91,"Fake Bacteria","Forward",2945,0,-0.0748685405689228,-0.999943227217457,224.673656308053,0.469913888758321,0.651273344651952,2945
"308","contig26459",101,"Mycoplasma arthritidis 158L3-1","Reverse",2846,0,-0.0857135238292859,-0.9995893838454,251.141854329471,1.6022248464992,0.326423049894589,2846
"309","contig26508",91,"Fake Bacteria","Forward",2303,0,-0.0765607899140455,-0.999963908853849,183.479134582347,0.343279244692503,0.665653495440729,2303
"310","contig26526",91,"Fake Bacteria","Forward",2614,0,-0.0749472646499363,-0.999969533037215,200.875354356252,0.305857449063174,0.656082631981637,2614
"311","contig26643",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2483,0,-0.0869243482079651,-0.999454240574985,216.715111943243,1.63466505820493,0.661699556987515,2483
"312","contig26687",11,"Streptococcus gallolyticus UCN34","Reverse",2606,0,-0.0764340499879206,-0.999802691037858,206.695647511348,0.906746160565432,0.372601688411358,2606
"313","contig26738",32,"Granulibacter bethesdensis CGDNIH1","Forward",2961,0,-0.0750164475017863,-0.99998155033,227.499524255873,0.309060259658755,0.609591354272205,2961
"314","contig26800",81,"Pelotomaculum thermopropionicum SI","Forward",2218,0,-0.0757538902379196,-0.999793312470628,176.500329486881,0.78293843177925,0.589720468890893,2218
"315","contig26915",101,"Mycoplasma arthritidis 158L3-1","Forward",2118,0,-0.0869873176963508,-0.999877981501314,191.321404082051,0.659588581391686,0.325779036827195,2118
"316","contig27010",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2781,0,-0.0907522634068103,-0.999753028243548,259.460957131841,1.28499373858554,0.682488313556275,2781
"317","contig27094",61,"Pelotomaculum thermopropionicum SI","Forward",2861,0,-0.0718944879002602,-0.999904021760938,212.578838495877,0.65279065687849,0.516602586508214,2861
"318","contig27106",51,"Thiobacillus denitrificans ATCC 25259","Reverse",2571,0,-0.0906056531496699,-0.999955051283922,241.563065501326,0.505890303048938,0.682613768961494,2571
"319","contig27123",31,"Thiobacillus denitrificans ATCC 25259","Forward",2222,0,-0.0721437449534204,-0.999972405772457,165.505562547353,0.238195650882202,0.581458145814581,2222
"320","contig27138",71,"Bacillus halodurans C-125","Forward",2488,0,-0.0698594975937264,-0.999854527811936,181.351256819124,0.67943091570287,0.42564308681672,2488
"321","contig27176",11,"Streptococcus gallolyticus UCN34","Forward",2112,0,-0.0770983475405384,-0.999949173728703,170.584065975239,0.328378040879455,0.369318181818182,2112
"322","contig27212",11,"Streptococcus gallolyticus UCN34","Reverse",2509,0,-0.0764890917794466,-0.999793447942386,198.68767552035,0.780549173908426,0.378238341968912,2509
"323","contig27247",101,"Mycoplasma arthritidis 158L3-1","Reverse",2321,0,-0.0895021512209035,-0.999969355481976,210.259557326918,0.372479596033309,0.307626023265834,2321
"324","contig27265",31,"Thiobacillus denitrificans ATCC 25259","Forward",2242,0,-0.0796797336175542,-0.99997309742533,186.999425135943,0.262096908741323,0.63871543264942,2242
"325","contig27282",91,"Fake Bacteria","Forward",2700,0,-0.0739546320772389,-0.999952412079266,207.180128637871,0.389617095104796,0.64962962962963,2700
"326","contig27288",51,"Thiobacillus denitrificans ATCC 25259","Forward",2609,0,-0.0918309350285402,-0.999841463794259,240.029668755607,0.853670709511852,0.686853200459946,2609
"327","contig27346",51,"Thiobacillus denitrificans ATCC 25259","Forward",2244,0,-0.0922098323656189,-0.999415098235246,210.145337248741,1.41600042095221,0.681818181818182,2244
"328","contig2743",11,"Streptococcus gallolyticus UCN34","Forward",2097,0,-0.0772733067674541,-0.999393279284367,174.282823424675,1.12932966916771,0.368144969003338,2097
"329","contig2765",11,"Streptococcus gallolyticus UCN34","Forward",2365,0,-0.0784974524872873,-0.999992225256924,192.832740584538,0.146412216792476,0.377589852008457,2365
"330","contig277",11,"Streptococcus gallolyticus UCN34","Forward",2547,0,-0.0751579580581746,-0.999973412870552,198.179806616497,0.279162333681601,0.385944248135061,2547
"331","contig27880",32,"Granulibacter bethesdensis CGDNIH1","Forward",2277,0,-0.0743950816183748,-0.999991201499013,177.347215773777,0.142108045180358,0.595520421607378,2277
"332","contig28154",11,"Streptococcus gallolyticus UCN34","Forward",2568,0,-0.0770737318593511,-0.99995405713634,204.845700887954,0.379495558507144,0.378504672897196,2568
"333","contig28155",51,"Thiobacillus denitrificans ATCC 25259","Forward",2860,0,-0.089968755516437,-0.999728824788023,264.598257473118,1.19871537402056,0.68041958041958,2860
"334","contig28220",71,"Bacillus halodurans C-125","Forward",2713,0,-0.0683908139118842,-0.999936190561,195.075980378289,0.419266502184774,0.422779211205308,2713
"335","contig28338",72,"Granulibacter bethesdensis CGDNIH1","Forward",2294,0,-0.0673114577899296,-0.999507983115325,163.477330431015,0.969090350159091,0.443766346992153,2294
"336","contig28343",61,"Pelotomaculum thermopropionicum SI","Forward",2630,0,-0.0738081139385207,-0.9999566440697,200.778026777332,0.361529072243224,0.545247148288973,2630
"337","contig28369",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2880,0,-0.0725403604412792,-0.999991261134357,216.175700114728,0.174681763651573,0.579513888888889,2880
"338","contig28429",91,"Fake Bacteria","Forward",2128,0,-0.0771248286720142,-0.999956397672907,170.649678647987,0.351215208653361,0.665413533834586,2128
"339","contig28533",101,"Mycoplasma arthritidis 158L3-1","Forward",2050,0,-0.0842132561517328,-0.999952114683738,178.263614285364,0.337906146910198,0.329268292682927,2050
"340","contig28747",11,"Streptococcus gallolyticus UCN34","Reverse",2069,0,-0.0766718641450928,-0.999956218289378,166.259877163437,0.297037981848888,0.368777187046883,2069
"341","contig2875",101,"Mycoplasma arthritidis 158L3-1","Reverse",2240,0,-0.0860147976295016,-0.999599982241823,204.152173923698,1.09027522652832,0.313392857142857,2240
"342","contig28923",31,"Thiobacillus denitrificans ATCC 25259","Reverse",2571,0,-0.074406097977078,-0.999989211401463,196.847736888376,0.203527141469459,0.602878257487359,2571
