"","id","bin","taxon","NA","NA.1","ns","ofdeg","r","q","rms","gc","length"
"172","contig17087",61,"Thiobacillus denitrificans ATCC 25259","Forward",2782,0,-0.0889967925020216,-0.999706949848656,248.579485311347,1.19912721950334,0.677210639827462,2782
"173","contig17187",81,"Fake Bacteria","Forward",2547,0,-0.0772627699268377,-0.999920203994324,201.649432430428,0.497192198231789,0.667451904201021,2547
"174","contig17319",41,"Bacillus halodurans C-125","Forward",2106,0,-0.0692128939854361,-0.999916137139206,152.43616822099,0.432556090242782,0.445868945868946,2106
"175","contig17342",41,"Bacillus halodurans C-125","Reverse",2691,0,-0.0694808161420469,-0.999993367477961,192.80764356688,0.155974410162737,0.441099962839093,2691
"176","contig1748",21,"Pelotomaculum thermopropionicum SI","Reverse",2719,0,-0.0723500478118994,-0.999897179268378,205.451957820842,0.564451404144375,0.541375505700625,2719
"177","contig17534",23,"Prochlorococcus marinus MIT9303","Reverse",2746,0,-0.0708006285138781,-0.99998187450373,200.375119238888,0.268210430790638,0.514202476329206,2746
"178","contig17598",31,"Desulfitobacterium hafniense Y51","Reverse",2284,0,-0.0751716732162008,-0.999272947278648,173.700725112064,1.31009164403933,0.372591943957968,2284
"179","contig17601",11,"Granulibacter bethesdensis CGDNIH1","Forward",2302,0,-0.0713698312761351,-0.999953274078681,170.901385744483,0.317677277967173,0.589487402258905,2302
"180","contig17636",41,"Bacillus halodurans C-125","Reverse",2521,0,-0.0692039125474131,-0.999948620484744,180.711761191996,0.40507699178572,0.441491471638239,2521
"181","contig1766",11,"Granulibacter bethesdensis CGDNIH1","Forward",2533,0,-0.0742747532089007,-0.999913432275088,193.466183782634,0.567301639896564,0.601263324121595,2533
"182","contig17722",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2118,0,-0.0756988243180793,-0.999975710345939,167.632512657711,0.256078026960721,0.6109537299339,2118
"183","contig17726",23,"Prochlorococcus marinus MIT9303","Reverse",2436,0,-0.0707573253487171,-0.999943466278538,177.591904721728,0.419959208031139,0.504926108374384,2436
"184","contig17735",11,"Granulibacter bethesdensis CGDNIH1","Forward",2202,0,-0.0771015317202989,-0.999953257458999,176.993226038384,0.328340867490957,0.608537693006358,2202
"185","contig17784",41,"Bacillus halodurans C-125","Forward",2829,0,-0.0699264759684525,-0.999969415696743,206.023813016208,0.309551083702514,0.436903499469777,2829
"186","contig17853",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2972,0,-0.0901821172065063,-0.999827527179053,275.909801080623,0.995753072770467,0.682705248990579,2972
"187","contig17892",51,"Streptococcus gallolyticus UCN34","Forward",2115,0,-0.0757507095852627,-0.999975090187797,168.911956055542,0.226170253786998,0.391962174940898,2115
"188","contig17960",31,"Streptococcus gallolyticus UCN34","Reverse",2399,0,-0.0731257328318613,-0.999835619349254,185.236293803412,0.636510191341113,0.38474364318466,2399
"189","contig1800",21,"Pelotomaculum thermopropionicum SI","Forward",2782,0,-0.0700624689955718,-0.999995806035201,203.05333082093,0.112907725066041,0.516894320632638,2782
"190","contig18112",11,"Granulibacter bethesdensis CGDNIH1","Forward",2823,0,-0.0736455100212736,-0.999981502625743,213.189647113672,0.252927603809414,0.608926673751328,2823
"191","contig18176",51,"Streptococcus gallolyticus UCN34","Forward",2976,0,-0.0759834859229895,-0.999956365701643,232.356955937737,0.48402532886089,0.39247311827957,2976
"192","contig18264",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2140,0,-0.0763718698127508,-0.99983627474106,168.097332347767,0.591566220747251,0.620093457943925,2140
"193","contig18299",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2180,0,-0.0766434725928895,-0.999989341248313,173.711233763158,0.154288410523702,0.614678899082569,2180
"194","contig18406",51,"Streptococcus gallolyticus UCN34","Reverse",2881,0,-0.0786326338914717,-0.99959758458427,233.393720899313,1.47251040049199,0.375564040263797,2881
"195","contig18413",31,"Streptococcus gallolyticus UCN34","Reverse",2562,0,-0.0718507265710521,-0.999926606676562,193.66258165123,0.446099496565612,0.395003903200625,2562
"196","contig18640",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2032,0,-0.0753212518779467,-0.99998290744575,159.200752880941,0.17898881366477,0.606299212598425,2032
"197","contig18745",81,"Fake Bacteria","Forward",2237,0,-0.0749371137223689,-0.999913538565932,174.190748762589,0.440865180546709,0.656236030397854,2237
"198","contig18757",11,"Granulibacter bethesdensis CGDNIH1","Forward",2004,0,-0.076331055060494,-0.999780631857656,160.670848104239,0.640894936440552,0.619760479041916,2004
"199","contig18761",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2697,0,-0.0904703881979568,-0.999926399581249,248.961694969891,0.59205500964112,0.67741935483871,2697
"200","contig1879",22,"Desulfitobacterium hafniense Y51","Reverse",2663,0,-0.069256857785341,-0.999940647302656,193.757576136234,0.401932857606492,0.507698084866692,2663
"201","contig18884",22,"Desulfitobacterium hafniense Y51","Forward",2527,0,-0.0702891015290219,-0.999973649528747,184.090014171607,0.257872030378708,0.485555995251286,2527
"202","contig18900",31,"Streptococcus gallolyticus UCN34","Reverse",2322,0,-0.0730541689287429,-0.999959727954491,176.181976343313,0.304504668744519,0.377691645133506,2322
"203","contig18916",71,"Mycoplasma arthritidis 158L3-1","Reverse",2006,0,-0.0869294591157808,-0.999883623126539,181.600311673726,0.532239385037247,0.322532402791625,2006
"204","contig19021",22,"Desulfitobacterium hafniense Y51","Forward",2390,0,-0.0713414659022971,-0.999976392052312,174.059975979821,0.234326674987718,0.515481171548117,2390
"205","contig19065",71,"Mycoplasma arthritidis 158L3-1","Reverse",2269,0,-0.0922606348666214,-0.999989421534445,216.701583182836,0.192664665684838,0.297487880123402,2269
"206","contig19086",21,"Pelotomaculum thermopropionicum SI","Forward",2504,0,-0.0720565685803654,-0.999950261786231,184.339768119659,0.359916590183274,0.541932907348243,2504
"207","contig19168",71,"Mycoplasma arthritidis 158L3-1","Forward",2622,0,-0.0869746784675281,-0.999199979399743,238.410199393522,1.82559951911073,0.315026697177727,2622
"208","contig1918",41,"Bacillus halodurans C-125","Forward",2047,0,-0.0686143309215449,-0.999914188359623,148.525464767848,0.367987745742396,0.446507083536883,2047
"209","contig19327",21,"Pelotomaculum thermopropionicum SI","Forward",2255,0,-0.0711588385428728,-0.999979743675775,168.852156622513,0.204271309898884,0.529046563192905,2255
"210","contig19366",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2903,0,-0.0784280460283173,-0.999710605561659,229.41997686204,1.09580908827216,0.622803995866345,2903
"211","contig19373",81,"Fake Bacteria","Forward",2274,0,-0.0742420881441972,-0.999897910170508,176.864029607842,0.482499163526752,0.655672823218997,2274
"212","contig19430",61,"Thiobacillus denitrificans ATCC 25259","Forward",2588,0,-0.0915395205819088,-0.999533322290249,240.338112176204,1.44815315931012,0.683153013910355,2588
"213","contig19477",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2129,0,-0.0765187676649184,-0.999938063220628,167.157058883342,0.362816515726357,0.62094880225458,2129
"214","contig195",81,"Fake Bacteria","Forward",2876,0,-0.0773742629979518,-0.999858765425811,228.74174429342,0.857016974217932,0.665159944367177,2876
"215","contig19502",21,"Pelotomaculum thermopropionicum SI","Reverse",2900,0,-0.071236329463456,-0.99986457950279,211.253591074768,0.680034333698492,0.517586206896552,2900
"216","contig19506",21,"Pelotomaculum thermopropionicum SI","Forward",2324,0,-0.0698605564780791,-0.999979113073485,169.659770828147,0.209866905716423,0.502581755593804,2324
"217","contig19515",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2236,0,-0.0718524683757486,-0.999955920277522,168.606168799592,0.345646958553157,0.595706618962433,2236
"218","contig19565",21,"Pelotomaculum thermopropionicum SI","Forward",2633,0,-0.0696983489206414,-0.999830420621968,193.0520976075,0.676075979849885,0.502848461830611,2633
"219","contig1959",61,"Thiobacillus denitrificans ATCC 25259","Forward",2931,0,-0.0899529429749754,-0.999955424445723,269.423802202447,0.570217500636181,0.67280791538724,2931
"220","contig19613",51,"Streptococcus gallolyticus UCN34","Reverse",2874,0,-0.0792006249050316,-0.999900714219524,231.566982980173,0.641542586006415,0.367432150313152,2874
"221","contig19621",81,"Fake Bacteria","Forward",2391,0,-0.0758120389192517,-0.999921277059736,188.145269467331,0.520963172325312,0.660811375993308,2391
"222","contig19630",61,"Thiobacillus denitrificans ATCC 25259","Forward",2654,0,-0.0925785653514381,-0.999946656826872,252.602569120372,0.50757652426991,0.681989449886963,2654
"223","contig19637",71,"Mycoplasma arthritidis 158L3-1","Forward",2595,0,-0.0863773664048066,-0.999856763325987,222.884673495789,0.758850346312935,0.324084778420039,2595
"224","contig19677",71,"Mycoplasma arthritidis 158L3-1","Reverse",2542,0,-0.0906804955285047,-0.999619931040158,239.015208936093,1.27149280488458,0.306451612903226,2542
"225","contig19697",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2356,0,-0.091850831694829,-0.999740596010171,223.263215133293,1.12958037986103,0.68251273344652,2356
"226","contig19723",71,"Mycoplasma arthritidis 158L3-1","Forward",2776,0,-0.0880585888286971,-0.999938336481422,247.091543755376,0.622031905723116,0.319164265129683,2776
"227","contig19736",51,"Streptococcus gallolyticus UCN34","Reverse",2135,0,-0.0770026212222238,-0.999882304324586,172.236116090173,0.50450682549842,0.384074941451991,2135
"228","contig19801",81,"Fake Bacteria","Forward",2485,0,-0.0775023693680385,-0.999921377592351,197.347788443568,0.483042340315113,0.66317907444668,2485
"229","contig19806",81,"Fake Bacteria","Reverse",2091,0,-0.0743791590204353,-0.999924495800581,162.879739908708,0.437726003647885,0.656145384983262,2091
"230","contig19915",11,"Granulibacter bethesdensis CGDNIH1","Forward",2756,0,-0.0764971547240914,-0.99976404744542,214.309277223556,1.04954457977717,0.605587808417997,2756
"231","contig19941",22,"Desulfitobacterium hafniense Y51","Forward",2639,0,-0.0697600518432677,-0.999993288880143,193.026491914498,0.134944565280191,0.502841985600606,2639
"232","contig20038",71,"Mycoplasma arthritidis 158L3-1","Reverse",2155,0,-0.0866980264168461,-0.999927715674802,191.036757972862,0.449311114712119,0.322041763341067,2155
"233","contig20058",51,"Streptococcus gallolyticus UCN34","Forward",2680,0,-0.0789065679383216,-0.999965655450099,213.026404709833,0.350536336182074,0.375746268656716,2680
"234","contig20168",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2996,0,-0.0903144249814291,-0.999862281269842,272.830356559587,1.02903010101115,0.673230974632844,2996
"235","contig2032",11,"Granulibacter bethesdensis CGDNIH1","Forward",2074,0,-0.0741284458400851,-0.999780708454561,161.131057341015,0.64403009306762,0.598842815814851,2074
"236","contig20343",71,"Mycoplasma arthritidis 158L3-1","Reverse",2390,0,-0.0892683665062865,-0.999924739629234,216.45568492706,0.523537957064382,0.320502092050209,2390
"237","contig20373",81,"Fake Bacteria","Reverse",2454,0,-0.0757291455318485,-0.99995345116699,190.467795768141,0.358624204130367,0.653219233903831,2454
"238","contig20415",71,"Mycoplasma arthritidis 158L3-1","Forward",2060,0,-0.0874955131437572,-0.999899215931357,187.280237700413,0.511831215685003,0.321844660194175,2060
"239","contig20418",21,"Pelotomaculum thermopropionicum SI","Forward",2745,0,-0.0721446896540158,-0.999748019725913,205.401536045266,0.88931806676007,0.542805100182149,2745
"240","contig20438",81,"Fake Bacteria","Forward",2999,0,-0.0765820251672201,-0.999934789920225,234.450861678198,0.524773265534258,0.664221407135712,2999
"241","contig20470",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2272,0,-0.0727292504760025,-0.999942190735166,170.601184326862,0.355391762100455,0.574383802816901,2272
"242","contig20481",23,"Prochlorococcus marinus MIT9303","Forward",2554,0,-0.0696800193636161,-0.999757411632348,187.664531881571,0.784108352247682,0.494126859827721,2554
"243","contig20485",31,"Streptococcus gallolyticus UCN34","Reverse",2650,0,-0.0729746331151502,-0.999937908129919,202.13389398856,0.431022938175946,0.382264150943396,2650
"244","contig20548",81,"Fake Bacteria","Reverse",2914,0,-0.075792390235107,-0.999946940482942,228.69401771736,0.455038850039904,0.660260809883322,2914
"245","contig20550",11,"Granulibacter bethesdensis CGDNIH1","Forward",2106,0,-0.07488147838185,-0.999981549479023,162.590101634635,0.219496705028602,0.605413105413105,2106
"246","contig20678",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2035,0,-0.0756258731387462,-0.999890281902567,160.58668504494,0.455989416655412,0.604422604422604,2035
"247","contig2074",51,"Streptococcus gallolyticus UCN34","Forward",2443,0,-0.0782567839681612,-0.999910539782383,196.854281126121,0.586033397763173,0.377814162914449,2443
"248","contig20741",42,"Pelotomaculum thermopropionicum SI","Reverse",2855,0,-0.0692372761255083,-0.999975262929967,204.080205702807,0.278082274861994,0.450437828371278,2855
"249","contig20742",11,"Granulibacter bethesdensis CGDNIH1","Forward",2668,0,-0.0776856952594207,-0.999878389651418,215.582057153847,0.64659403571728,0.628935532233883,2668
"250","contig20852",11,"Granulibacter bethesdensis CGDNIH1","Forward",2428,0,-0.0732550938388353,-0.999983330924401,184.922683549409,0.235331857632885,0.598846787479407,2428
"251","contig20887",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2981,0,-0.0908069532607422,-0.999772654133873,273.823649447474,1.3223536251328,0.67930224756793,2981
"252","contig20946",21,"Pelotomaculum thermopropionicum SI","Reverse",2038,0,-0.0729368857000262,-0.999983652048197,153.998816846829,0.194773008412077,0.539254170755643,2038
"253","contig20947",22,"Desulfitobacterium hafniense Y51","Reverse",2839,0,-0.0704910044310467,-0.999994232948213,206.048462160199,0.135980250380631,0.502641775272983,2839
"254","contig20978",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2199,0,-0.0710224968205571,-0.999965660169509,164.377863330319,0.258984557583957,0.585266030013643,2199
"255","contig20979",11,"Granulibacter bethesdensis CGDNIH1","Forward",2406,0,-0.0709859253082071,-0.999914416819605,178.167518856202,0.512007200247549,0.582294264339152,2406
"256","contig21010",31,"Bacillus halodurans C-125","Forward",2803,0,-0.0738516488005301,-0.999840990918597,214.813864685946,0.738455452583534,0.381377095968605,2803
"257","contig21042",41,"Bacillus halodurans C-125","Reverse",2154,0,-0.0699186522202949,-0.999903074062446,155.814785594299,0.419392834533414,0.437790157845868,2154
"258","contig21114",51,"Streptococcus gallolyticus UCN34","Reverse",2618,0,-0.0768427882362312,-0.999935165432146,207.459687946216,0.458223951440457,0.389228418640183,2618
"259","contig21159",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2852,0,-0.0689133972883871,-0.999936053199047,205.547087955491,0.444580295566879,0.556451612903226,2852
"260","contig21201",21,"Pelotomaculum thermopropionicum SI","Forward",2185,0,-0.0695509025758339,-0.999956488377956,160.42641898643,0.283541142125159,0.495652173913044,2185
"261","contig21225",51,"Streptococcus gallolyticus UCN34","Forward",2278,0,-0.0763232987519175,-0.999946459017431,178.983431555707,0.412294000117309,0.391571553994732,2278
"262","contig21237",81,"Fake Bacteria","Reverse",2521,0,-0.075812882288933,-0.999979599477531,194.689607813895,0.27961823399321,0.657278857596192,2521
"263","contig21308",31,"Streptococcus gallolyticus UCN34","Reverse",2971,0,-0.075853944233296,-0.999797251194075,236.203143259519,1.03961961940593,0.368226186469202,2971
"264","contig21333",81,"Fake Bacteria","Forward",2496,0,-0.0745993208051878,-0.999909483116921,194.082160270757,0.574063784702943,0.657852564102564,2496
"265","contig21351",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2552,0,-0.0875478021158288,-0.999845281651661,229.863406998968,0.786170208565384,0.668495297805643,2552
"266","contig21357",51,"Streptococcus gallolyticus UCN34","Reverse",2201,0,-0.0784237325069312,-0.999948209461184,176.349436384003,0.402352702863472,0.37074057246706,2201
"267","contig21378",81,"Fake Bacteria","Reverse",2889,0,-0.07638049963456,-0.999995350417683,224.312317463126,0.134627510901453,0.659743856005538,2889
"268","contig21379",71,"Mycoplasma arthritidis 158L3-1","Forward",2827,0,-0.0924046194676566,-0.999887620254947,264.946487174462,0.783271355130416,0.300672090555359,2827
"269","contig21592",31,"Streptococcus gallolyticus UCN34","Reverse",2119,0,-0.0781393449003001,-0.999906502816323,171.809687130943,0.45308568446777,0.353940537989618,2119
"270","contig21606",11,"Granulibacter bethesdensis CGDNIH1","Forward",2478,0,-0.0764662678707089,-0.999980104229051,195.010195699837,0.27389891470476,0.608151735270379,2478
"271","contig21635",51,"Streptococcus gallolyticus UCN34","Forward",2933,0,-0.0760010043533435,-0.999824808206618,228.64993209183,0.834684047694489,0.387657688373679,2933
"272","contig21723",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2562,0,-0.0869078135160997,-0.999785396355818,231.329138251313,0.922774670147218,0.660421545667447,2562
"273","contig21768",81,"Fake Bacteria","Reverse",2262,0,-0.0772468615286395,-0.999951092433878,180.781257465416,0.345660604910833,0.667550839964633,2262
"274","contig21799",81,"Fake Bacteria","Forward",2132,0,-0.0771746993816881,-0.999954393449289,166.989337676517,0.3143147644725,0.659943714821764,2132
"275","contig21832",81,"Fake Bacteria","Forward",2572,0,-0.0781746144090105,-0.999896677210713,207.813195574719,0.57814609224308,0.667573872472784,2572
"276","contig21842",71,"Mycoplasma arthritidis 158L3-1","Forward",2792,0,-0.0911530304408242,-0.99943952726172,252.089780242516,1.70495784848651,0.313753581661891,2792
"277","contig21920",81,"Fake Bacteria","Reverse",2776,0,-0.0758096986428295,-0.999949659287213,216.197452443941,0.483846441116668,0.661743515850144,2776
"278","contig21926",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2032,0,-0.087151818799513,-0.999942012231138,180.641359059721,0.381472163159555,0.668307086614173,2032
"279","contig21996",31,"Streptococcus gallolyticus UCN34","Forward",2322,0,-0.0797522164987223,-0.999899052024652,194.826320882887,0.526330382182053,0.350559862187769,2322
"280","contig22042",41,"Bacillus halodurans C-125","Forward",2712,0,-0.0699919982079361,-0.999888921832509,196.93611796929,0.565921936490822,0.442477876106195,2712
"281","contig221",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2835,0,-0.0721189189704944,-0.999928848270631,209.236399114664,0.48782405619716,0.582716049382716,2835
"282","contig2212",22,"Desulfitobacterium hafniense Y51","Forward",2774,0,-0.0711134746098985,-0.999968006068257,201.785050205009,0.31559960310988,0.503965392934391,2774
"283","contig22126",61,"Thiobacillus denitrificans ATCC 25259","Forward",2290,0,-0.0911691088659014,-0.999286552202497,209.734752805281,1.57812633803095,0.675982532751092,2290
"284","contig22296",23,"Prochlorococcus marinus MIT9303","Reverse",2054,0,-0.0698146892477517,-0.999994047363435,148.796039835249,0.0989541152869311,0.497078870496592,2054
"285","contig22375",51,"Streptococcus gallolyticus UCN34","Forward",2815,0,-0.077898260050563,-0.999938517763648,223.056529619357,0.486346782124858,0.38436944937833,2815
"286","contig22419",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2066,0,-0.0769707308501729,-0.999982678746629,165.161522442238,0.214454883857499,0.622458857696031,2066
"287","contig22432",81,"Fake Bacteria","Reverse",2697,0,-0.0762781405357609,-0.999795721562772,213.275311189747,0.831705160418498,0.662588060808306,2697
"288","contig22509",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2574,0,-0.0700090438095028,-0.999937121649781,189.200494717381,0.404172484169111,0.576923076923077,2574
"289","contig22513",23,"Prochlorococcus marinus MIT9303","Reverse",2796,0,-0.0719041076965019,-0.999974097267259,207.131423937967,0.331557908703943,0.541130185979971,2796
"290","contig22543",21,"Pelotomaculum thermopropionicum SI","Forward",2071,0,-0.0697904659375299,-0.999787572994482,153.220689007079,0.682393932757564,0.513761467889908,2071
"291","contig22581",21,"Pelotomaculum thermopropionicum SI","Reverse",2432,0,-0.0724412293168961,-0.999979441084616,182.0019939485,0.225957487983089,0.534539473684211,2432
"292","contig22589",71,"Mycoplasma arthritidis 158L3-1","Forward",2749,0,-0.0886348372295021,-0.999989222897222,250.33950451829,0.226327153535503,0.321207711895235,2749
"293","contig22597",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2219,0,-0.0733796837488424,-0.999904899850053,164.730964847165,0.449361005152164,0.590806669671023,2219
"294","contig22715",23,"Prochlorococcus marinus MIT9303","Forward",2076,0,-0.0706458802490692,-0.999972512199696,152.390302363774,0.24915975715487,0.514450867052023,2076
"295","contig2272",21,"Pelotomaculum thermopropionicum SI","Forward",2337,0,-0.0702756638844187,-0.999976980493958,172.040863649561,0.222856042327343,0.496790757381258,2337
"296","contig22731",22,"Desulfitobacterium hafniense Y51","Forward",2029,0,-0.0702125510663593,-0.999803026156493,150.141520846866,0.565879849908016,0.51256776737309,2029
"297","contig22776",41,"Bacillus halodurans C-125","Forward",2730,0,-0.0697186855761301,-0.999977894120807,196.53966015595,0.253115026146359,0.439194139194139,2730
"298","contig22792",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2733,0,-0.0748123320299519,-0.999939777697079,209.923104239123,0.44883862127812,0.597877789974387,2733
"299","contig22858",21,"Pelotomaculum thermopropionicum SI","Reverse",2084,0,-0.0705872781332665,-0.999986891019557,155.03656844806,0.150640962404721,0.526391554702495,2084
"300","contig22861",61,"Thiobacillus denitrificans ATCC 25259","Forward",2027,0,-0.0884372361016076,-0.999824684897423,185.552563276606,0.671359077035686,0.668475579674396,2027
"301","contig22931",51,"Streptococcus gallolyticus UCN34","Forward",2441,0,-0.0764543007163048,-0.999984678097703,190.831270563598,0.236617973925912,0.390413764850471,2441
"302","contig22981",21,"Pelotomaculum thermopropionicum SI","Reverse",2119,0,-0.0715923764575825,-0.999996140955134,157.707982856531,0.0843313017016854,0.538461538461538,2119
"303","contig23060",21,"Pelotomaculum thermopropionicum SI","Reverse",2131,0,-0.0716354296231875,-0.999607437945612,163.23599563733,0.979905457961925,0.5415297982168,2131
"304","contig23089",81,"Fake Bacteria","Forward",2981,0,-0.0746313232071614,-0.99996021240027,228.669720020773,0.454588961024766,0.654813820865481,2981
"305","contig23091",71,"Mycoplasma arthritidis 158L3-1","Forward",2391,0,-0.0921567814415587,-0.999720132807972,233.054001718985,1.19422736309101,0.296528649100795,2391
"306","contig23092",31,"Streptococcus gallolyticus UCN34","Reverse",2602,0,-0.0762380259388074,-0.999983676712715,206.136323396688,0.226702834139632,0.36510376633359,2602
"307","contig23218",81,"Fake Bacteria","Reverse",2680,0,-0.0772400064451217,-0.999958823354597,213.260089866913,0.375717118126998,0.667537313432836,2680
"308","contig23235",11,"Granulibacter bethesdensis CGDNIH1","Forward",2775,0,-0.0749078240741167,-0.999852913414058,219.160748757551,0.71313155382741,0.616216216216216,2775
"309","contig23257",23,"Prochlorococcus marinus MIT9303","Forward",2708,0,-0.0708761420350157,-0.999961491393326,196.848851879706,0.336914413222435,0.504431314623338,2708
"310","contig23274",61,"Thiobacillus denitrificans ATCC 25259","Forward",2976,0,-0.0873309443990813,-0.999905277880808,263.269018151487,0.819681961099414,0.664986559139785,2976
"311","contig23303",71,"Mycoplasma arthritidis 158L3-1","Forward",2618,0,-0.0920475941260362,-0.999954042915202,243.81239057059,0.462119068934986,0.308632543926662,2618
"312","contig23318",21,"Pelotomaculum thermopropionicum SI","Reverse",2945,0,-0.0714517070422269,-0.999998490303144,217.423749828988,0.0731287763471173,0.52427843803056,2945
"313","contig23567",51,"Streptococcus gallolyticus UCN34","Forward",2181,0,-0.078090169591394,-0.999967301355141,177.223372663577,0.315444556367901,0.376432828977533,2181
"314","contig23571",11,"Granulibacter bethesdensis CGDNIH1","Forward",2366,0,-0.0727634100038127,-0.999951843358321,178.525148073221,0.387130628223745,0.581994928148774,2366
"315","contig23648",41,"Bacillus halodurans C-125","Reverse",2136,0,-0.0693224238059106,-0.999857216890255,154.238561648523,0.573383187484978,0.440543071161049,2136
"316","contig23681",41,"Bacillus halodurans C-125","Reverse",2107,0,-0.06932140080791,-0.999977425578948,151.573753449032,0.196267524884661,0.445182724252492,2107
"317","contig23715",81,"Fake Bacteria","Forward",2952,0,-0.0759530141160216,-0.999961498734131,230.183780247361,0.393529650296463,0.659552845528455,2952
"318","contig23742",71,"Mycoplasma arthritidis 158L3-1","Reverse",2742,0,-0.090450535878641,-0.999966642892551,251.926406796802,0.405183093235335,0.317286652078775,2742
"319","contig23931",81,"Fake Bacteria","Forward",2566,0,-0.0767742740623525,-0.999935964460445,202.821929499127,0.510846479000159,0.66601714731099,2566
"320","contig2396",41,"Bacillus halodurans C-125","Forward",2482,0,-0.0694437858900827,-0.999955174529285,180.655008716629,0.326424118855142,0.440370668815471,2482
"321","contig23980",11,"Granulibacter bethesdensis CGDNIH1","Forward",2111,0,-0.0783287721759033,-0.999947333402805,169.648013717867,0.388671958345479,0.631927996210327,2111
"322","contig24029",71,"Mycoplasma arthritidis 158L3-1","Reverse",2169,0,-0.0884505409601851,-0.999618467321044,198.137158444493,1.06070689645734,0.304748732134624,2169
"323","contig24080",11,"Granulibacter bethesdensis CGDNIH1","Forward",2814,0,-0.0783419974774523,-0.999893761430505,226.602759301786,0.642729848376048,0.621179815209666,2814
"324","contig24170",31,"Streptococcus gallolyticus UCN34","Reverse",2546,0,-0.0746034608100616,-0.999929470981944,199.039398797005,0.516905130034023,0.374705420267086,2546
"325","contig2424",41,"Bacillus halodurans C-125","Forward",2522,0,-0.0693101923824164,-0.99998163317064,181.333846249429,0.211901928898606,0.449246629659001,2522
"326","contig24470",42,"Desulfitobacterium hafniense Y51","Reverse",2220,0,-0.0704908376722469,-0.999987586187259,162.537663579531,0.155950681813583,0.448648648648649,2220
"327","contig24554",71,"Mycoplasma arthritidis 158L3-1","Reverse",2509,0,-0.0892156569148015,-0.999945654701114,226.542226161856,0.466937211454982,0.308888003188521,2509
"328","contig2456",41,"Bacillus halodurans C-125","Forward",2325,0,-0.0704130599155388,-0.999914219304727,169.574539926215,0.428888057011134,0.437849462365591,2325
"329","contig24658",81,"Fake Bacteria","Reverse",2818,0,-0.0763059074403872,-0.99996864709201,220.66486922593,0.340585649972672,0.659687721788502,2818
"330","contig24743",23,"Prochlorococcus marinus MIT9303","Forward",2845,0,-0.071262531041676,-0.999985131306957,208.309267875245,0.221120897992443,0.526537785588752,2845
"331","contig2487",21,"Pelotomaculum thermopropionicum SI","Reverse",2669,0,-0.0713705210694869,-0.99995101186136,196.793614779897,0.37725634117689,0.509928812289247,2669
"332","contig2489",81,"Fake Bacteria","Forward",2619,0,-0.076670710575098,-0.999956199016107,206.014541429891,0.376038207118527,0.662466590301642,2619
"333","contig24904",11,"Granulibacter bethesdensis CGDNIH1","Forward",2632,0,-0.0723629374135959,-0.999684053418986,200.25639833316,0.957812377843224,0.59612462006079,2632
"334","contig24916",81,"Fake Bacteria","Reverse",2898,0,-0.0757468269040216,-0.99990785776671,225.738626399866,0.596072878509611,0.659075224292616,2898
"335","contig24940",23,"Prochlorococcus marinus MIT9303","Forward",2371,0,-0.0705052629678995,-0.999976302395633,172.437559282068,0.263587295143424,0.526360185575706,2371
"336","contig24963",11,"Granulibacter bethesdensis CGDNIH1","Forward",2224,0,-0.0699185335538324,-0.999969063236614,162.618493950578,0.24462775945486,0.558902877697842,2224
"337","contig25016",11,"Granulibacter bethesdensis CGDNIH1","Forward",2286,0,-0.0711886526386732,-0.999966385926275,170.325971650408,0.305734315503439,0.567804024496938,2286
"338","contig25036",11,"Granulibacter bethesdensis CGDNIH1","Reverse",2243,0,-0.0728214782413134,-0.999822699419093,169.880462404262,0.704916689587317,0.60008916629514,2243
"339","contig25087",81,"Fake Bacteria","Forward",2089,0,-0.0767614912555341,-0.999962725173477,165.568079303046,0.277047757845127,0.661560555289612,2089
"340","contig25154",81,"Fake Bacteria","Forward",2259,0,-0.0750969875207397,-0.999980869976802,173.986791823857,0.209961626267168,0.654714475431607,2259
"341","contig25217",81,"Fake Bacteria","Reverse",2782,0,-0.077623334968463,-0.999980791620485,221.361324012469,0.267712334321184,0.663910855499641,2782
