"","id","bin","taxon","NA","NA.1","ns","ofdeg","r","q","rms","gc","length"
"172","contig15805",21,"Streptococcus gallolyticus UCN34","Reverse",2957,0,-0.0772985874375299,-0.999985198150116,231.52521317974,0.248713448357201,0.385864051403449,2957
"173","contig1581",72,"Granulibacter bethesdensis CGDNIH1","Forward",2132,0,-0.0738948882124755,-0.999844610488281,163.340295286477,0.555568011621162,0.599437148217636,2132
"174","contig15826",21,"Streptococcus gallolyticus UCN34","Forward",2493,0,-0.0760399830323632,-0.999941068463669,194.221663080675,0.47161693284026,0.383473726434015,2493
"175","contig15875",31,"Fake Bacteria","Forward",2931,0,-0.0771122493829221,-0.999972578030692,229.91500749995,0.383392748108201,0.660525417946093,2931
"176","contig15943",52,"Pelotomaculum thermopropionicum SI","Reverse",2607,0,-0.0695242013487908,-0.999985587551929,187.994232242183,0.194607676681717,0.510932105868815,2607
"177","contig15982",72,"Granulibacter bethesdensis CGDNIH1","Forward",2150,0,-0.0787889029942224,-0.999995979788036,173.725343914581,0.0960670140869746,0.630232558139535,2150
"178","contig16037",51,"Prochlorococcus marinus MIT9303","Forward",2501,0,-0.0697091335518531,-0.999905076886649,181.370959019801,0.55022617953604,0.527788884446222,2501
"179","contig16043",61,"Mycoplasma arthritidis 158L3-1","Reverse",2640,0,-0.0867985884351775,-0.99993582984896,236.505981613073,0.519217134428027,0.319318181818182,2640
"180","contig16124",21,"Streptococcus gallolyticus UCN34","Reverse",2745,0,-0.07388122742749,-0.999901882689188,213.542582581206,0.568232758862214,0.392349726775956,2745
"181","contig16209",21,"Streptococcus gallolyticus UCN34","Reverse",2497,0,-0.0730434019210467,-0.999965007504734,186.721107488518,0.30514494299935,0.393271926311574,2497
"182","contig16226",72,"Granulibacter bethesdensis CGDNIH1","Forward",2688,0,-0.0777477284406512,-0.999835383268073,211.526945346829,0.758555316931777,0.611607142857143,2688
"183","contig16242",21,"Streptococcus gallolyticus UCN34","Reverse",2094,0,-0.0740529814943989,-0.999833727023039,161.039842914238,0.565606640680307,0.387297039159503,2094
"184","contig16269",52,"Pelotomaculum thermopropionicum SI","Reverse",2318,0,-0.0710009656572059,-0.999975435180856,171.055029678169,0.264348786555661,0.531061259706644,2318
"185","contig16293",21,"Streptococcus gallolyticus UCN34","Reverse",2804,0,-0.0760088806613367,-0.999951430457607,224.293699846584,0.420120772857592,0.373751783166904,2804
"186","contig16492",61,"Mycoplasma arthritidis 158L3-1","Reverse",2866,0,-0.0908253987355419,-0.99969285170214,272.750116569386,1.47858089660025,0.300418702023726,2866
"187","contig16551",72,"Granulibacter bethesdensis CGDNIH1","Forward",2520,0,-0.0743138672099187,-0.999896484987264,193.543773342973,0.538952865532531,0.612698412698413,2520
"188","contig16571",51,"Prochlorococcus marinus MIT9303","Reverse",2127,0,-0.0703958928330071,-0.999896320095948,155.759163659297,0.431218324064254,0.526563234602727,2127
"189","contig16769",51,"Prochlorococcus marinus MIT9303","Reverse",2086,0,-0.07083119915804,-0.999979792095366,152.78621531873,0.215224115391342,0.531639501438159,2086
"190","contig1679",21,"Streptococcus gallolyticus UCN34","Forward",2749,0,-0.0775782821773155,-0.999981916892018,218.871644962402,0.256602140027553,0.380138232084394,2749
"191","contig16813",21,"Streptococcus gallolyticus UCN34","Forward",2813,0,-0.0763640143790272,-0.999970120335145,223.261875724141,0.332149959954625,0.388197653750444,2813
"192","contig1682",11,"Bacillus halodurans C-125","Forward",2591,0,-0.0707915677184486,-0.999975093831766,189.38783537484,0.29650875069917,0.425318409880355,2591
"193","contig16935",72,"Granulibacter bethesdensis CGDNIH1","Forward",2764,0,-0.0795542475388461,-0.999869942915233,221.717085368795,0.709323925065676,0.6410998552822,2764
"194","contig16953",31,"Fake Bacteria","Reverse",2130,0,-0.0743826007378797,-0.999978411596693,163.744834735026,0.208215592602409,0.649295774647887,2130
"195","contig1701",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2178,0,-0.077374930894873,-0.999972351482291,172.638603947601,0.287170957592263,0.626721763085399,2178
"196","contig17015",21,"Streptococcus gallolyticus UCN34","Forward",2582,0,-0.0768950861844026,-0.99992751548264,203.595468892392,0.478156576947635,0.381487219209915,2582
"197","contig17083",72,"Granulibacter bethesdensis CGDNIH1","Forward",2815,0,-0.0776860305753722,-0.999992355928843,222.293854309463,0.171013823332277,0.616341030195382,2815
"198","contig17087",41,"Thiobacillus denitrificans ATCC 25259","Forward",2782,0,-0.0896813698134994,-0.999427424848666,249.706216442543,1.68938839360224,0.677210639827462,2782
"199","contig17187",31,"Fake Bacteria","Forward",2547,0,-0.0769660377472881,-0.999965750795222,201.270696745845,0.324468838434983,0.667451904201021,2547
"200","contig17198",52,"Pelotomaculum thermopropionicum SI","Reverse",2535,0,-0.0706556349639967,-0.999966579981572,189.944380590921,0.292876172887802,0.538067061143984,2535
"201","contig17200",53,"Desulfitobacterium hafniense Y51","Reverse",2041,0,-0.0695779616898454,-0.999884980233295,147.722340190689,0.430596574675194,0.497795198432141,2041
"202","contig17319",11,"Bacillus halodurans C-125","Forward",2106,0,-0.0688810720291873,-0.99986752846187,152.388531416164,0.541062715372519,0.445868945868946,2106
"203","contig17331",11,"Bacillus halodurans C-125","Forward",2803,0,-0.0705508554329261,-0.999947801248141,204.127375898897,0.40415754432867,0.424545130217624,2803
"204","contig17342",11,"Bacillus halodurans C-125","Reverse",2691,0,-0.0693756561671281,-0.999974861023336,192.801153310611,0.303204762905698,0.441099962839093,2691
"205","contig17410",53,"Desulfitobacterium hafniense Y51","Forward",2922,0,-0.0704995498778905,-0.999973207049195,211.188815236325,0.301614225419653,0.541067761806982,2922
"206","contig17415",53,"Desulfitobacterium hafniense Y51","Reverse",2980,0,-0.0707378729198929,-0.999979120961962,216.058785655507,0.272442776541271,0.536577181208054,2980
"207","contig1748",52,"Pelotomaculum thermopropionicum SI","Reverse",2719,0,-0.0721510997612815,-0.999926174073675,205.352894062905,0.476963727661264,0.541375505700625,2719
"208","contig17601",72,"Granulibacter bethesdensis CGDNIH1","Forward",2302,0,-0.0714857476463655,-0.999947061579673,170.825887974893,0.338687776071733,0.589487402258905,2302
"209","contig17621",11,"Bacillus halodurans C-125","Forward",2415,0,-0.0679916731303516,-0.999978095995974,169.969249119847,0.217363592817153,0.446376811594203,2415
"210","contig17636",11,"Bacillus halodurans C-125","Reverse",2521,0,-0.0694700614537214,-0.999978211678827,181.001382491258,0.264796264741475,0.441491471638239,2521
"211","contig17656",53,"Desulfitobacterium hafniense Y51","Reverse",2580,0,-0.069096136509382,-0.999992616236357,185.506005617407,0.137012364797023,0.518992248062015,2580
"212","contig1766",72,"Granulibacter bethesdensis CGDNIH1","Forward",2533,0,-0.0744947507755722,-0.999904881203824,193.368122094101,0.596425837752292,0.601263324121595,2533
"213","contig17722",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2118,0,-0.0760845945024133,-0.999976063600817,167.789168898735,0.255504492359541,0.6109537299339,2118
"214","contig17735",72,"Granulibacter bethesdensis CGDNIH1","Forward",2202,0,-0.0769102399414404,-0.999924538783631,176.943089118782,0.416160827489137,0.608537693006358,2202
"215","contig17853",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2972,0,-0.0902467036058883,-0.999731198617255,275.906560209832,1.24408305844572,0.682705248990579,2972
"216","contig17892",21,"Streptococcus gallolyticus UCN34","Forward",2115,0,-0.075238668554076,-0.999946939101954,168.494320474983,0.327869578721225,0.391962174940898,2115
"217","contig17924",72,"Granulibacter bethesdensis CGDNIH1","Forward",2535,0,-0.0751425763392546,-0.999985986669704,200.344901844759,0.201689985065409,0.618934911242604,2535
"218","contig1800",52,"Pelotomaculum thermopropionicum SI","Forward",2782,0,-0.0702365944110138,-0.999945018602973,203.035524284457,0.409839396030587,0.516894320632638,2782
"219","contig18066",31,"Fake Bacteria","Reverse",2586,0,-0.0758851391686955,-0.999957699810734,202.483456499687,0.413577486325425,0.659706109822119,2586
"220","contig1813",61,"Mycoplasma arthritidis 158L3-1","Forward",2753,0,-0.0849847133764007,-0.999857303645657,240.791888742214,0.790640029538936,0.321830730112604,2753
"221","contig18173",21,"Streptococcus gallolyticus UCN34","Forward",2256,0,-0.0772426113321507,-0.999975493471032,180.433022768402,0.279531318041443,0.377659574468085,2256
"222","contig18176",21,"Streptococcus gallolyticus UCN34","Forward",2976,0,-0.0765406034505133,-0.999919826238458,233.151982709417,0.660928973584229,0.39247311827957,2976
"223","contig18264",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2140,0,-0.0763877244799833,-0.999795923396026,167.729099850591,0.660610434282109,0.620093457943925,2140
"224","contig18299",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2180,0,-0.0767740677471768,-0.999976181003267,173.755656458108,0.231039124149032,0.614678899082569,2180
"225","contig18328",53,"Desulfitobacterium hafniense Y51","Forward",2361,0,-0.0697468390191358,-0.999961332846522,168.497318293772,0.331676634817623,0.516306649724693,2361
"226","contig18329",71,"Thiobacillus denitrificans ATCC 25259","Reverse",2310,0,-0.0778648970868793,-0.999877157583666,184.052402601742,0.563914001381896,0.619047619047619,2310
"227","contig18408",31,"Fake Bacteria","Reverse",2124,0,-0.0755663217810079,-0.999944088009207,166.283570675027,0.339456372790469,0.655838041431262,2124
"228","contig18411",21,"Streptococcus gallolyticus UCN34","Reverse",2068,0,-0.0747105156289402,-0.999953823224191,160.571434887054,0.340250542089257,0.392649903288201,2068
"229","contig1848",51,"Prochlorococcus marinus MIT9303","Forward",2562,0,-0.0702125832656384,-0.99989843836588,183.824368418142,0.512815637411108,0.495316159250585,2562
"230","contig18546",72,"Granulibacter bethesdensis CGDNIH1","Forward",2320,0,-0.0774332013827225,-0.99985167489489,185.720971854513,0.618893387510063,0.608620689655172,2320
"231","contig18561",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2767,0,-0.0789265424096547,-0.999726598390565,225.278000077176,1.02148795599865,0.639320563787495,2767
"232","contig18589",31,"Fake Bacteria","Reverse",2489,0,-0.0767579658538397,-0.999904192482636,196.041327083918,0.529174367261531,0.660907995178787,2489
"233","contig18640",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2032,0,-0.075125134872157,-0.999993501259981,159.040748598051,0.11007818804949,0.606299212598425,2032
"234","contig18694",21,"Streptococcus gallolyticus UCN34","Forward",2357,0,-0.077434221481712,-0.999966920395612,191.685942171352,0.296885529451543,0.374204497242257,2357
"235","contig18745",31,"Fake Bacteria","Forward",2237,0,-0.0745968126678327,-0.999955991377479,173.699147845913,0.313092706605651,0.656236030397854,2237
"236","contig18757",72,"Granulibacter bethesdensis CGDNIH1","Forward",2004,0,-0.0758630930400646,-0.999943533863538,160.578821484396,0.323124813143841,0.619760479041916,2004
"237","contig18761",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2697,0,-0.090087115547579,-0.999796981195575,248.598988261502,0.979238408694688,0.67741935483871,2697
"238","contig1879",53,"Desulfitobacterium hafniense Y51","Reverse",2663,0,-0.0694678108655881,-0.999982927410106,194.150638264706,0.216217101985983,0.507698084866692,2663
"239","contig18916",61,"Mycoplasma arthritidis 158L3-1","Reverse",2006,0,-0.0854699239189469,-0.999897586216252,180.347611542837,0.490901843616721,0.322532402791625,2006
"240","contig18963",11,"Bacillus halodurans C-125","Forward",2724,0,-0.069607518620932,-0.9999710540539,196.731030301531,0.2885361414822,0.424008810572687,2724
"241","contig19042",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2391,0,-0.0741544684147166,-0.99993202608228,182.139523805531,0.473503472806805,0.596821413634463,2391
"242","contig19073",61,"Mycoplasma arthritidis 158L3-1","Reverse",2594,0,-0.0836635959142078,-0.999835710647536,226.317060725162,0.786860639513193,0.326908249807247,2594
"243","contig19086",52,"Pelotomaculum thermopropionicum SI","Forward",2504,0,-0.0722915429751048,-0.999898059691836,184.603084220626,0.5169644356157,0.541932907348243,2504
"244","contig19168",61,"Mycoplasma arthritidis 158L3-1","Forward",2622,0,-0.0881122166321559,-0.999572118136512,238.902695416966,1.35219355519027,0.315026697177727,2622
"245","contig19174",11,"Bacillus halodurans C-125","Forward",2125,0,-0.0680788310481606,-0.999995573467228,151.904776763426,0.0860893394271994,0.455058823529412,2125
"246","contig1918",11,"Bacillus halodurans C-125","Forward",2047,0,-0.0679751754167297,-0.999969877439535,148.080629089045,0.215984985158376,0.446507083536883,2047
"247","contig19188",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2785,0,-0.0876246724246784,-0.999976911373087,248.160993482062,0.331667728826243,0.668222621184919,2785
"248","contig1923",12,"Desulfitobacterium hafniense Y51","Reverse",2926,0,-0.0689141049821529,-0.999940931689048,208.935309262002,0.502188285304761,0.435748462064252,2926
"249","contig19327",52,"Pelotomaculum thermopropionicum SI","Forward",2255,0,-0.0709877999418089,-0.999953856753375,168.79792172639,0.307570321083754,0.529046563192905,2255
"250","contig19348",11,"Bacillus halodurans C-125","Forward",2630,0,-0.0695487732869592,-0.99989292220489,190.063864916866,0.535395609939107,0.434600760456274,2630
"251","contig19366",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2903,0,-0.0782637772484627,-0.999929894192313,229.731301359819,0.53812698884092,0.622803995866345,2903
"252","contig19477",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2129,0,-0.0765083984367663,-0.999907735422594,167.167898342675,0.442773132930551,0.62094880225458,2129
"253","contig19502",52,"Pelotomaculum thermopropionicum SI","Reverse",2900,0,-0.0712342292415615,-0.999863819000771,210.852867881983,0.681921431529128,0.517586206896552,2900
"254","contig19506",52,"Pelotomaculum thermopropionicum SI","Forward",2324,0,-0.0703445363511644,-0.999975071087302,169.958966896606,0.23086495132027,0.502581755593804,2324
"255","contig19515",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2236,0,-0.0719576785236193,-0.999954132959209,168.903443661552,0.353101618779491,0.595706618962433,2236
"256","contig19565",52,"Pelotomaculum thermopropionicum SI","Forward",2633,0,-0.0706368824557399,-0.99981498966932,193.64279091838,0.715683553844625,0.502848461830611,2633
"257","contig19613",21,"Streptococcus gallolyticus UCN34","Reverse",2874,0,-0.0792467897417594,-0.999974967281341,232.015345243615,0.322303376235484,0.367432150313152,2874
"258","contig19637",61,"Mycoplasma arthritidis 158L3-1","Forward",2595,0,-0.08497540099265,-0.99964094711154,222.311568870976,1.18214790153931,0.324084778420039,2595
"259","contig19669",11,"Bacillus halodurans C-125","Forward",2213,0,-0.0703685744241314,-0.999975841878694,162.403719489957,0.248048366578068,0.425666516041573,2213
"260","contig19677",61,"Mycoplasma arthritidis 158L3-1","Reverse",2542,0,-0.0903095625887267,-0.999810195002533,238.455962941184,0.894734920771698,0.306451612903226,2542
"261","contig19697",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2356,0,-0.0916463942770859,-0.999756009598499,222.643522840392,1.09305610207122,0.68251273344652,2356
"262","contig19704",21,"Streptococcus gallolyticus UCN34","Reverse",2162,0,-0.0773645651787119,-0.999940781856884,171.68924507575,0.364097939095716,0.370490286771508,2162
"263","contig19723",61,"Mycoplasma arthritidis 158L3-1","Forward",2776,0,-0.0871971254300977,-0.999920256587864,246.222541770311,0.700458248274022,0.319164265129683,2776
"264","contig19755",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2347,0,-0.0719326278303959,-0.999992835537531,176.976527233091,0.127802270825876,0.596932253941202,2347
"265","contig19774",51,"Prochlorococcus marinus MIT9303","Forward",2013,0,-0.0698602347524819,-0.999869220721368,148.640047903675,0.521226912523678,0.49478390461997,2013
"266","contig19801",31,"Fake Bacteria","Forward",2485,0,-0.0771948898620663,-0.99996627143665,197.261323135273,0.315115597387956,0.66317907444668,2485
"267","contig19860",31,"Fake Bacteria","Reverse",2075,0,-0.0755252804661466,-0.999993595679649,163.865235494062,0.112174496385025,0.661686746987952,2075
"268","contig19915",72,"Granulibacter bethesdensis CGDNIH1","Forward",2756,0,-0.0760362940542455,-0.99974890376817,213.479312661429,1.07619071172751,0.605587808417997,2756
"269","contig19941",53,"Desulfitobacterium hafniense Y51","Forward",2639,0,-0.069825684958688,-0.999991486997973,192.941405980191,0.152127688412202,0.502841985600606,2639
"270","contig19986",21,"Streptococcus gallolyticus UCN34","Reverse",2371,0,-0.0744355481816504,-0.999966387519136,184.135584184013,0.331424507134369,0.398987768873893,2371
"271","contig20026",51,"Prochlorococcus marinus MIT9303","Reverse",2599,0,-0.0703613855544009,-0.999985233215239,187.944018377929,0.198838513046868,0.527895344363217,2599
"272","contig20038",61,"Mycoplasma arthritidis 158L3-1","Reverse",2155,0,-0.0864283644326508,-0.999963408026291,191.218961835763,0.318679018346094,0.322041763341067,2155
"273","contig20058",21,"Streptococcus gallolyticus UCN34","Forward",2680,0,-0.0783974416902246,-0.999643302897437,212.326634437139,1.12265852087632,0.375746268656716,2680
"274","contig20086",21,"Streptococcus gallolyticus UCN34","Forward",2398,0,-0.075719734878857,-0.999907296858225,190.868234242593,0.566590373500918,0.378648874061718,2398
"275","contig20101",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2005,0,-0.0716202471730982,-0.999975085258919,153.313221959304,0.202736326544801,0.595511221945137,2005
"276","contig20132",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2127,0,-0.0741829853023164,-0.999898510413256,165.213155704593,0.44959029464531,0.611189468735308,2127
"277","contig20168",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2996,0,-0.0898976942695042,-0.999908922317633,272.43319018256,0.832940150703355,0.673230974632844,2996
"278","contig20230",11,"Bacillus halodurans C-125","Forward",2182,0,-0.0687701699012394,-0.999969828072462,156.139295061921,0.233152295313288,0.45692025664528,2182
"279","contig2032",72,"Granulibacter bethesdensis CGDNIH1","Forward",2074,0,-0.0747999754844608,-0.99968581049328,161.316851121149,0.777926445188178,0.598842815814851,2074
"280","contig20332",11,"Bacillus halodurans C-125","Reverse",2761,0,-0.0710555533058099,-0.999969147296231,201.979734502454,0.352986764444837,0.42810575878305,2761
"281","contig20343",61,"Mycoplasma arthritidis 158L3-1","Reverse",2390,0,-0.0893102492395498,-0.999799634341651,217.012670331936,0.854714576476545,0.320502092050209,2390
"282","contig20373",31,"Fake Bacteria","Reverse",2454,0,-0.075333417092247,-0.99997878708592,190.100629398199,0.24082508543324,0.653219233903831,2454
"283","contig20415",61,"Mycoplasma arthritidis 158L3-1","Forward",2060,0,-0.087528030236882,-0.999315260008084,187.766750790889,1.33519697221609,0.321844660194175,2060
"284","contig20438",31,"Fake Bacteria","Forward",2999,0,-0.0764467723883983,-0.999982693764534,234.475643036506,0.269856164599888,0.664221407135712,2999
"285","contig20481",51,"Prochlorococcus marinus MIT9303","Forward",2554,0,-0.0694525820968586,-0.999921998019438,187.444244726746,0.443119052460876,0.494126859827721,2554
"286","contig20498",52,"Pelotomaculum thermopropionicum SI","Reverse",2439,0,-0.0731374874609797,-0.999786493951247,184.652707598384,0.737648562154081,0.559655596555966,2439
"287","contig20548",31,"Fake Bacteria","Reverse",2914,0,-0.076220893272891,-0.99993518958334,228.536109934682,0.505756526798873,0.660260809883322,2914
"288","contig20550",72,"Granulibacter bethesdensis CGDNIH1","Forward",2106,0,-0.0745806407788279,-0.999967164057564,162.246765995411,0.291645189432809,0.605413105413105,2106
"289","contig20651",51,"Prochlorococcus marinus MIT9303","Reverse",2244,0,-0.0682478029644693,-0.999820059581188,161.442309502932,0.581119915670717,0.515597147950089,2244
"290","contig20665",12,"Desulfitobacterium hafniense Y51","Forward",2524,0,-0.0678971500347253,-0.999985910863954,179.459662054785,0.181936750828952,0.456022187004754,2524
"291","contig20678",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2035,0,-0.0758250972779706,-0.999966845273058,160.649697548889,0.251307812912413,0.604422604422604,2035
"292","contig20733",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2175,0,-0.0748824162246465,-0.999910440653815,168.313451025656,0.435982246067926,0.620229885057471,2175
"293","contig20736",51,"Prochlorococcus marinus MIT9303","Forward",2013,0,-0.0721745707450486,-0.999809078680405,154.416423372285,0.650666337128375,0.554396423248882,2013
"294","contig2074",21,"Streptococcus gallolyticus UCN34","Forward",2443,0,-0.07845349209259,-0.999934801789593,196.981697090591,0.501542348623852,0.377814162914449,2443
"295","contig20742",72,"Granulibacter bethesdensis CGDNIH1","Forward",2668,0,-0.0765286616823715,-0.99986188389674,214.954822178803,0.678823744133078,0.628935532233883,2668
"296","contig20803",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2554,0,-0.0744160578718783,-0.999921098255462,197.280100335471,0.477517693055208,0.611198120595145,2554
"297","contig20820",11,"Bacillus halodurans C-125","Forward",2233,0,-0.0684513774622347,-0.999878522605451,162.255206920879,0.546002459718357,0.440662785490372,2233
"298","contig20830",11,"Bacillus halodurans C-125","Forward",2214,0,-0.0688421195724851,-0.99998263331973,160.128570365464,0.179649899144524,0.434959349593496,2214
"299","contig2085",21,"Streptococcus gallolyticus UCN34","Forward",2372,0,-0.0763170110365988,-0.999895085034681,184.540359251704,0.524517691477951,0.380691399662732,2372
"300","contig20852",72,"Granulibacter bethesdensis CGDNIH1","Forward",2428,0,-0.073337393399431,-0.999989845927419,184.917720931758,0.183878357361021,0.598846787479407,2428
"301","contig20887",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2981,0,-0.0904618045705256,-0.999882829320655,273.653964732865,0.945635575030631,0.67930224756793,2981
"302","contig20979",72,"Granulibacter bethesdensis CGDNIH1","Forward",2406,0,-0.0717177041103123,-0.999871537371469,178.655965428414,0.633779749472938,0.582294264339152,2406
"303","contig20991",61,"Mycoplasma arthritidis 158L3-1","Forward",2765,0,-0.0909193998598003,-0.999909306504063,261.077082579361,0.677195941589558,0.313200723327306,2765
"304","contig21017",41,"Thiobacillus denitrificans ATCC 25259","Forward",2282,0,-0.0867964385406677,-0.999708676692612,204.568605415507,0.956472111849308,0.659509202453988,2282
"305","contig21042",11,"Bacillus halodurans C-125","Reverse",2154,0,-0.0703174922845682,-0.999977819882904,155.947903014377,0.201757132270556,0.437790157845868,2154
"306","contig21122",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2794,0,-0.0783224908912056,-0.999558576226378,222.547140317559,1.3008239192664,0.628131710808876,2794
"307","contig21125",21,"Streptococcus gallolyticus UCN34","Reverse",2727,0,-0.0777025413851533,-0.999940289932079,216.050399246163,0.463099716201368,0.373303997066373,2727
"308","contig21145",11,"Bacillus halodurans C-125","Forward",2147,0,-0.0710038056603979,-0.999956123477813,159.046439203802,0.285591841652101,0.426641825803447,2147
"309","contig21200",51,"Prochlorococcus marinus MIT9303","Forward",2691,0,-0.0701154431617561,-0.999952443387063,195.331621804094,0.421484454604589,0.536603493125232,2691
"310","contig21201",52,"Pelotomaculum thermopropionicum SI","Forward",2185,0,-0.0691379215373378,-0.999951375975069,159.998233510738,0.297957358093525,0.495652173913044,2185
"311","contig21237",31,"Fake Bacteria","Reverse",2521,0,-0.0758352526318864,-0.99998432372894,194.725183770526,0.245184389827838,0.657278857596192,2521
"312","contig21308",21,"Streptococcus gallolyticus UCN34","Reverse",2971,0,-0.0766695136910061,-0.999828712269326,236.889725449524,0.965812301721804,0.368226186469202,2971
"313","contig21309",11,"Bacillus halodurans C-125","Reverse",2040,0,-0.0689125799355159,-0.999989287176795,147.503197519832,0.130145491657454,0.438235294117647,2040
"314","contig21334",31,"Fake Bacteria","Reverse",2741,0,-0.0740503890829408,-0.999977446748162,209.589737176387,0.312237088032821,0.65012769062386,2741
"315","contig21351",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2552,0,-0.0873657905296019,-0.99997337526675,229.856827394062,0.325418876284303,0.668495297805643,2552
"316","contig21376",11,"Bacillus halodurans C-125","Forward",2323,0,-0.067952049641208,-0.999986189524643,165.802731134589,0.190105789596154,0.433491175204477,2323
"317","contig21378",31,"Fake Bacteria","Reverse",2889,0,-0.0763864297431698,-0.999971953361007,224.307305665836,0.330680507778819,0.659743856005538,2889
"318","contig21399",61,"Mycoplasma arthritidis 158L3-1","Forward",2018,0,-0.0844310763472318,-0.999282058292559,178.90037312423,1.48027654450652,0.319127849355798,2018
"319","contig2144",21,"Streptococcus gallolyticus UCN34","Reverse",2862,0,-0.0783317422656645,-0.99997923913709,230.922054586384,0.288937286437754,0.365828092243187,2862
"320","contig21513",11,"Bacillus halodurans C-125","Forward",2376,0,-0.06843810840553,-0.999967420590347,171.210992580396,0.300754859372603,0.437289562289562,2376
"321","contig21595",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2414,0,-0.0725505039730796,-0.999573472516685,181.059917930026,1.0233457425139,0.584507042253521,2414
"322","contig21606",72,"Granulibacter bethesdensis CGDNIH1","Forward",2478,0,-0.0764099599453034,-0.999913340511099,194.819477711319,0.571241581306868,0.608151735270379,2478
"323","contig21635",21,"Streptococcus gallolyticus UCN34","Forward",2933,0,-0.0759058118257191,-0.999889960846505,228.284154113922,0.660652872303597,0.387657688373679,2933
"324","contig21688",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2187,0,-0.0872632885241761,-0.999967227165109,192.665149079179,0.30899436813736,0.663008687700046,2187
"325","contig21693",61,"Mycoplasma arthritidis 158L3-1","Reverse",2849,0,-0.0841564493074747,-0.999808379048641,247.553166037732,0.939206684933114,0.323271323271323,2849
"326","contig21699",52,"Pelotomaculum thermopropionicum SI","Reverse",2761,0,-0.070173706952702,-0.999987501180654,202.254069178749,0.221879264263882,0.534588917059037,2761
"327","contig21759",12,"Desulfitobacterium hafniense Y51","Reverse",2274,0,-0.0684259322409915,-0.999931970098104,164.109790944396,0.363006747189496,0.432277924362357,2274
"328","contig21832",31,"Fake Bacteria","Forward",2572,0,-0.07781578299709,-0.999947789442441,207.82994489462,0.409075993038267,0.667573872472784,2572
"329","contig21920",31,"Fake Bacteria","Reverse",2776,0,-0.0761752591307155,-0.99999281419728,216.73829019066,0.183679474690359,0.661743515850144,2776
"330","contig21926",41,"Thiobacillus denitrificans ATCC 25259","Reverse",2032,0,-0.0875464374963453,-0.999889753370655,181.195144718231,0.528392152838333,0.668307086614173,2032
"331","contig22067",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2050,0,-0.0764672847222855,-0.999807777805073,163.44635173265,0.614807147034233,0.610243902439024,2050
"332","contig22082",51,"Prochlorococcus marinus MIT9303","Reverse",2402,0,-0.0692309437149907,-0.999989789525029,171.717412153807,0.150303963397115,0.525811823480433,2402
"333","contig22104",11,"Bacillus halodurans C-125","Forward",2486,0,-0.0681012881268092,-0.999973714926033,174.940577754124,0.281258720509722,0.4597747385358,2486
"334","contig22126",41,"Thiobacillus denitrificans ATCC 25259","Forward",2290,0,-0.090050146311235,-0.999819499799281,208.787318928597,0.783722909494081,0.675982532751092,2290
"335","contig22176",11,"Bacillus halodurans C-125","Forward",2054,0,-0.0684535667417169,-0.99993675719331,146.071030206826,0.316266125382342,0.441090555014606,2054
"336","contig22254",21,"Streptococcus gallolyticus UCN34","Reverse",2107,0,-0.0735790812852211,-0.99992925895444,162.53878057097,0.368789538457403,0.393450403417181,2107
"337","contig22419",72,"Granulibacter bethesdensis CGDNIH1","Reverse",2066,0,-0.0770640099429566,-0.999964523821638,165.165727820131,0.307288710732643,0.622458857696031,2066
"338","contig22432",31,"Fake Bacteria","Reverse",2697,0,-0.0761033107889853,-0.999694279792231,212.385390520853,1.01521192497575,0.662588060808306,2697
"339","contig22440",51,"Prochlorococcus marinus MIT9303","Reverse",2661,0,-0.0720777260908124,-0.999905393133607,196.0306744215,0.604323536915259,0.553927095077039,2661
"340","contig22543",52,"Pelotomaculum thermopropionicum SI","Forward",2071,0,-0.0698928243732642,-0.99976407243089,153.327318228126,0.720217698218089,0.513761467889908,2071
